,Comuna,Fecha,IM_interno,IM_externo,Año
0,Providencia,2020-02-26,12.050731382978723,12.209729609929076,2020
1,Providencia,2020-02-27,12.294547872340427,12.714738475177304,2020
2,Providencia,2020-02-28,12.648825354609931,13.010926418439714,2020
3,Providencia,2020-02-29,7.643882978723403,8.019126773049647,2020
4,Providencia,2020-03-01,6.001307624113475,6.377061170212767,2020
5,Providencia,2020-03-02,12.93978280141844,12.961679964539009,2020
6,Providencia,2020-03-03,13.758643617021274,13.575398936170211,2020
7,Providencia,2020-03-04,13.763475177304963,13.707380319148935,2020
8,Providencia,2020-03-05,13.992420212765955,14.129432624113472,2020
9,Providencia,2020-03-06,14.278878546099287,14.503679078014184,2020
10,Providencia,2020-03-07,8.125620567375886,8.61757535460993,2020
11,Providencia,2020-03-08,7.613098404255319,7.9586879432624125,2020
12,Providencia,2020-03-09,13.78277925531915,13.670035460992905,2020
13,Providencia,2020-03-10,14.439428191489364,14.458067375886523,2020
14,Providencia,2020-03-11,13.929521276595745,13.941356382978723,2020
15,Providencia,2020-03-12,16.107978723404255,15.419946808510636,2020
16,Providencia,2020-03-13,15.443528368794324,15.17027925531915,2020
17,Providencia,2020-03-14,8.914095744680852,8.885239361702128,2020
18,Providencia,2020-03-15,6.370633865248228,6.503900709219858,2020
19,Providencia,2020-03-16,12.393949468085106,11.740913120567374,2020
20,Providencia,2020-03-17,10.07229609929078,9.458156028368792,2020
21,Providencia,2020-03-18,8.969902482269504,8.620811170212766,2020
22,Providencia,2020-03-19,7.766688829787233,7.546742021276595,2020
23,Providencia,2020-03-20,7.332158687943263,7.228789893617022,2020
24,Providencia,2020-03-21,4.7677304964539005,4.295811170212765,2020
25,Providencia,2020-03-22,4.158554964539007,3.4428413120567374,2020
26,Providencia,2020-03-23,6.255075354609928,5.985460992907803,2020
27,Providencia,2020-03-24,6.114051418439717,5.800908687943263,2020
28,Providencia,2020-03-25,6.6032358156028375,6.165625,2020
29,Providencia,2020-03-26,7.13260195035461,7.212034574468085,2020
30,Providencia,2020-03-27,4.788585992907802,3.7672650709219857,2020
31,Providencia,2020-03-28,4.1883421985815605,3.11165780141844,2020
32,Providencia,2020-03-29,3.919570035460993,2.862943262411348,2020
33,Providencia,2020-03-30,5.041688829787233,4.008976063829787,2020
34,Providencia,2020-03-31,5.20270390070922,4.182158687943263,2020
35,Providencia,2020-04-01,5.23074024822695,4.254122340425532,2020
36,Providencia,2020-04-02,5.083377659574468,4.186768617021277,2020
37,Providencia,2020-04-03,5.270434397163121,4.4312721631205685,2020
38,Providencia,2020-04-04,4.394370567375886,3.5605718085106384,2020
39,Providencia,2020-04-05,4.10769060283688,3.139029255319149,2020
40,Providencia,2020-04-06,5.300908687943262,4.045656028368795,2020
41,Providencia,2020-04-07,5.4208554964539015,4.183732269503547,2020
42,Providencia,2020-04-08,5.187566489361703,4.016356382978723,2020
43,Providencia,2020-04-09,5.2490691489361705,4.117619680851064,2020
44,Providencia,2020-04-10,4.169791666666667,2.932845744680851,2020
45,Providencia,2020-04-11,4.109995567375886,2.9164671985815604,2020
46,Providencia,2020-04-12,4.007734929078014,2.7355496453900705,2020
47,Providencia,2020-04-13,6.435718907999999,4.992769632,2020
48,Providencia,2020-04-14,6.322353886,4.925977996,2020
49,Providencia,2020-04-15,6.302626587000001,4.930619714,2020
50,Providencia,2020-04-16,6.187610185,4.862645333,2020
51,Providencia,2020-04-17,6.483943675,5.690187677000001,2020
52,Providencia,2020-04-18,4.898306219,4.081475531000001,2020
53,Providencia,2020-04-19,4.342170449,3.409185245,2020
54,Providencia,2020-04-20,6.609649416,5.84376604,2020
55,Providencia,2020-04-21,6.534087612,5.92336703,2020
56,Providencia,2020-04-22,6.489388766,5.98777086,2020
57,Providencia,2020-04-23,6.548035081,6.08428734,2020
58,Providencia,2020-04-24,6.579656781000001,6.340742228,2020
59,Providencia,2020-04-25,4.758184374,4.429403495,2020
60,Providencia,2020-04-26,4.077614871000001,3.561335386,2020
61,Providencia,2020-04-27,6.365535248,6.064515409,2020
62,Providencia,2020-04-28,6.209078128,5.859275624,2020
63,Providencia,2020-04-29,6.385374127,6.020017406,2020
64,Providencia,2020-04-30,6.341902658,6.221597376,2020
65,Providencia,2020-05-01,3.727767736,3.373055723,2020
66,Providencia,2020-05-02,4.596349111,4.179442548,2020
67,Providencia,2020-05-03,3.780321796,3.28999576,2020
68,Providencia,2020-05-04,6.566624266,6.123585727,2020
69,Providencia,2020-05-05,6.674120194,6.251389167999999,2020
70,Providencia,2020-05-06,6.719243043,6.117203365,2020
71,Providencia,2020-05-07,4.521300574,4.77489902,2020
72,Providencia,2020-05-08,6.808774631,6.627078172999999,2020
73,Providencia,2020-05-09,4.828546562,4.481109549,2020
74,Providencia,2020-05-10,4.041061347,3.660328937,2020
75,Providencia,2020-05-11,6.124679208,5.732855772000001,2020
76,Providencia,2020-05-12,6.090915177,5.730200174,2020
77,Providencia,2020-05-13,6.610609002,6.243132267000001,2020
78,Providencia,2020-05-14,6.769364665,6.508714378,2020
79,Providencia,2020-05-15,7.028832206000001,6.956104527999999,2020
80,Providencia,2020-05-16,3.843408984,3.237664859,2020
81,Providencia,2020-05-17,3.509450804,2.8851844410000003,2020
82,Providencia,2020-05-18,4.796478543,4.28035527,2020
83,Providencia,2020-05-19,4.900180759,4.304277967,2020
84,Providencia,2020-05-20,4.942313271000001,4.472741068,2020
85,Providencia,2020-05-21,3.709156234,3.06418067,2020
86,Providencia,2020-05-22,5.023543326,4.501908014,2020
87,Providencia,2020-05-23,4.023654906,3.423623664,2020
88,Providencia,2020-05-24,3.570752717,2.88855415,2020
89,Providencia,2020-05-25,5.144317244,4.581085001,2020
90,Providencia,2020-05-26,5.1358371830000005,4.601013144,2020
91,Providencia,2020-05-27,5.098658811,4.547387918,2020
92,Providencia,2020-05-28,5.022070474,4.570775033,2020
93,Providencia,2020-05-29,5.17562652,4.665015286,2020
94,Providencia,2020-05-30,4.018232131,3.469482939,2020
95,Providencia,2020-05-31,3.608355091,2.8893352080000003,2020
96,Providencia,2020-06-01,5.088594318,4.490593827,2020
97,Providencia,2020-06-02,5.018053603,4.488317601,2020
98,Providencia,2020-06-03,5.052353217,4.552386691000001,2020
99,Providencia,2020-06-04,5.032759813,4.559326951,2020
100,Providencia,2020-06-05,5.192586642,4.797393497,2020
101,Providencia,2020-06-06,4.08957622,3.597152485,2020
102,Providencia,2020-06-07,3.547053179,2.939970097,2020
103,Providencia,2020-06-08,4.931690879,4.524313227,2020
104,Providencia,2020-06-09,5.097743858,4.6762178930000005,2020
105,Providencia,2020-06-10,5.346834483,4.859721943,2020
106,Providencia,2020-06-11,5.200955123,4.708732231,2020
107,Providencia,2020-06-12,5.299926357,4.949008056,2020
108,Providencia,2020-06-13,4.372587088,3.915801924,2020
109,Providencia,2020-06-14,3.811720337,3.256968155,2020
110,Providencia,2020-06-15,5.283791926,4.741804468,2020
111,Providencia,2020-06-16,5.399589387000001,4.821360827,2020
112,Providencia,2020-06-17,5.441007787999999,4.754100556,2020
113,Providencia,2020-06-18,5.489522662000001,4.804088282,2020
114,Providencia,2020-06-19,5.646359153,5.0130771460000005,2020
115,Providencia,2020-06-20,4.468835777,3.757760371,2020
116,Providencia,2020-06-21,3.940862735,3.226484569,2020
117,Providencia,2020-06-22,5.377608177000001,4.675972417,2020
118,Providencia,2020-06-23,5.4168842470000005,4.716319653999999,2020
119,Providencia,2020-06-24,5.644239138,4.825690121,2020
120,Providencia,2020-06-25,5.621566133,4.816094263,2020
121,Providencia,2020-06-26,5.812456762999999,5.122893932,2020
122,Providencia,2020-06-27,4.626988909,3.856196023,2020
123,Providencia,2020-06-28,3.982883667,3.125393319,2020
124,Providencia,2020-06-29,4.186472072,3.266340854,2020
125,Providencia,2020-06-30,5.876079534,5.074446007,2020
126,Providencia,2020-07-01,5.8415790770000005,5.001852223999999,2020
127,Providencia,2020-07-02,5.970163576,5.212581732,2020
128,Providencia,2020-07-03,6.162705586,5.468300193999999,2020
129,Providencia,2020-07-04,4.651915824,3.846086898,2020
130,Providencia,2020-07-05,4.22829216,3.446162773,2020
131,Providencia,2020-07-06,6.087233045,5.29457053,2020
132,Providencia,2020-07-07,6.143357657999999,5.349847136,2020
133,Providencia,2020-07-08,6.100310192,5.385284863,2020
134,Providencia,2020-07-09,6.134542858,5.419986164,2020
135,Providencia,2020-07-10,6.266497065,5.598245966,2020
136,Providencia,2020-07-11,4.854611591,4.142889023,2020
137,Providencia,2020-07-12,4.214367008,3.4180893080000003,2020
138,Providencia,2020-07-13,6.252192542,5.493048582,2020
139,Providencia,2020-07-14,6.219075673,5.513780099,2020
140,Providencia,2020-07-15,6.353930954,5.67320524,2020
141,Providencia,2020-07-16,4.411282944,3.718395037,2020
142,Providencia,2020-07-17,6.126687644,5.4976233510000005,2020
143,Providencia,2020-07-18,4.809734217,4.102296311,2020
144,Providencia,2020-07-19,4.26471179,3.434670059,2020
145,Providencia,2020-07-20,6.363013546,5.539778179,2020
146,Providencia,2020-07-21,6.093146772000001,5.345450894,2020
147,Providencia,2020-07-22,6.339871906,5.6329472670000005,2020
148,Providencia,2020-07-23,6.234071991,5.544843900000001,2020
149,Providencia,2020-07-24,6.4047443710000005,5.831827007,2020
150,Providencia,2020-07-25,4.853250318,4.207739171,2020
151,Providencia,2020-07-26,4.087545469,3.372386244,2020
152,Providencia,2020-07-27,6.265269687999999,5.492044364,2020
153,Providencia,2020-07-28,6.2133851060000005,5.705161679,2020
154,Providencia,2020-07-29,6.303363013999999,5.905425007000001,2020
155,Providencia,2020-07-30,6.374260784,5.959920555,2020
156,Providencia,2020-07-31,6.638503939,6.357300662999999,2020
157,Providencia,2020-08-01,5.05172837,4.432103725,2020
158,Providencia,2020-08-02,4.342326661,3.5848340810000003,2020
159,Providencia,2020-08-03,6.559773269956037,6.089710115819777,2020
160,Providencia,2020-08-04,6.612706701479548,6.20180312869608,2020
161,Providencia,2020-08-05,6.6298899823704005,6.204168619312223,2020
162,Providencia,2020-08-06,6.582245430809399,6.247439244828278,2020
163,Providencia,2020-08-07,6.807301778581152,6.639195733190513,2020
164,Providencia,2020-08-08,5.150208654125104,4.5839414429492775,2020
165,Providencia,2020-08-09,4.296980652072036,3.5587244203432205,2020
166,Providencia,2020-08-10,7.491285621833924,6.830510365758407,2020
167,Providencia,2020-08-11,7.402244984490415,6.742987212961102,2020
168,Providencia,2020-08-12,7.478052263953048,6.885251389167838,2020
169,Providencia,2020-08-13,7.441543371047287,6.9613710919193945,2020
170,Providencia,2020-08-14,7.706076632969585,7.495704179777286,2020
171,Providencia,2020-08-15,4.966436812389817,4.464037847849858,2020
172,Providencia,2020-08-16,4.473365914619178,3.79395684095423,2020
173,Providencia,2020-08-17,7.743009528910313,7.357791613666287,2020
174,Providencia,2020-08-18,7.54937403762469,7.162549374037624,2020
175,Providencia,2020-08-19,7.793622101716098,7.379929035281515,2020
176,Providencia,2020-08-20,8.173640400794447,7.562250340318228,2020
177,Providencia,2020-08-21,8.445582557854099,8.209546763071566,2020
178,Providencia,2020-08-22,5.274062172234496,4.808462207940015,2020
179,Providencia,2020-08-23,4.316306264086943,3.695744348485863,2020
180,Providencia,2020-08-24,8.367632947267412,7.816585213452054,2020
181,Providencia,2020-08-25,8.284015085581665,7.573698422262392,2020
182,Providencia,2020-08-26,8.660574412532638,7.8921916493718065,2020
183,Providencia,2020-08-27,8.733324406953649,8.03349623976256,2020
184,Providencia,2020-08-28,8.946285510254178,8.501484010622391,2020
185,Providencia,2020-08-29,5.533395817991118,5.125884269487402,2020
186,Providencia,2020-08-30,4.578116980205753,4.080069625761531,2020
187,Providencia,2020-08-31,9.055522081631745,8.447546361384482,2020
188,Providencia,2020-09-01,8.91341411706947,8.193523911539577,2020
189,Providencia,2020-09-02,9.363348285019304,8.572047042020934,2020
190,Providencia,2020-09-03,9.365178192854431,8.694137600142822,2020
191,Providencia,2020-09-04,9.951663654013522,9.482024502912234,2020
192,Providencia,2020-09-05,6.481288076588338,6.120773917118565,2020
193,Providencia,2020-09-06,4.934413425275044,4.577648345272366,2020
194,Providencia,2020-09-07,9.625337528731784,8.75604204324831,2020
195,Providencia,2020-09-08,9.342148133270848,8.497333244069537,2020
196,Providencia,2020-09-09,9.980897547477182,9.150967396398205,2020
197,Providencia,2020-09-10,9.911762736828011,9.238936868179689,2020
198,Providencia,2020-09-11,10.191158420923433,9.482537769744038,2020
199,Providencia,2020-09-12,7.037133739483608,6.544799268036866,2020
200,Providencia,2020-09-13,5.511280712325099,4.970810738434759,2020
201,Providencia,2020-09-14,10.35290442078954,9.538773961750463,2020
202,Providencia,2020-09-15,10.360112472384014,9.57229251746223,2020
203,Providencia,2020-09-16,10.475865300930575,9.834728080158891,2020
204,Providencia,2020-09-17,9.698087523152797,9.201133650219813,2020
205,Providencia,2020-09-18,4.455803262591775,4.507732476400884,2020
206,Providencia,2020-09-19,4.382004418557943,4.349110709424025,2020
207,Providencia,2020-09-20,5.06712637522037,4.711767200017853,2020
208,Providencia,2020-09-21,9.991140568164068,9.078752984758207,2020
209,Providencia,2020-09-22,10.33764031153065,9.391131641784384,2020
210,Providencia,2020-09-23,10.980585124188256,9.791390506795208,2020
211,Providencia,2020-09-24,10.962442257481422,9.99368458637388,2020
212,Providencia,2020-09-25,11.127245542389144,10.378299970989266,2020
213,Providencia,2020-09-26,7.607016134431277,7.200151748454621,2020
214,Providencia,2020-09-27,5.964428376961013,5.600923880297248,2020
215,Providencia,2020-09-28,10.709022338265155,9.569369128115865,2020
216,Providencia,2020-09-29,10.768293499363995,9.740130771462365,2020
217,Providencia,2020-09-30,10.613577023498694,9.763674097877754,2020
218,Providencia,2020-10-01,10.952065341099283,10.09513289147754,2020
219,Providencia,2020-10-02,12.059048001606753,11.046818861440272,2020
220,Providencia,2020-10-03,8.025127758809221,7.579857624244047,2020
221,Providencia,2020-10-04,6.208252438017452,5.807056303139854,2020
222,Providencia,2020-10-05,11.081542478409322,9.930173394925353,2020
223,Providencia,2020-10-06,11.225792774095646,10.167838254000133,2020
224,Providencia,2020-10-07,11.498761464818909,10.408002499386312,2020
225,Providencia,2020-10-08,11.55464060163799,10.621052866483677,2020
226,Providencia,2020-10-09,11.636473187387026,10.753676552632164,2020
227,Providencia,2020-10-10,8.161344312780344,7.728080158889557,2020
228,Providencia,2020-10-11,6.525005021088573,6.210238557497043,2020
229,Providencia,2020-10-12,6.7677132846845645,6.082769855615807,2020
230,Providencia,2020-10-13,11.138358885095176,10.360514159469774,2020
231,Providencia,2020-10-14,11.52179152440249,10.58690946419406,2020
232,Providencia,2020-10-15,11.6873089196849,10.857334136707504,2020
233,Providencia,2020-10-16,12.076766865278616,11.33420365535248,2020
234,Providencia,2020-10-17,8.223338019682668,7.857958983285354,2020
235,Providencia,2020-10-18,7.047042020932361,6.389658789136598,2020
236,Providencia,2020-10-19,11.274753966659972,10.08821494722278,2020
237,Providencia,2020-10-20,11.618665059918325,10.35062819397023,2020
238,Providencia,2020-10-21,11.864274396911473,10.749860525317445,2020
239,Providencia,2020-10-22,12.122045926223471,10.919662582847964,2020
240,Providencia,2020-10-23,12.58385217915244,11.501216219231884,2020
241,Providencia,2020-10-24,8.829149092856664,8.383321059561268,2020
242,Providencia,2020-10-25,7.795474325500435,7.202561870969181,2020
243,Providencia,2020-10-26,11.62339604115061,10.61087679364442,2020
244,Providencia,2020-10-27,11.71469058936422,10.781928544330633,2020
245,Providencia,2020-10-28,11.96898083059963,10.935015955903683,2020
246,Providencia,2020-10-29,12.174466090915177,11.194773604695277,2020
247,Providencia,2020-10-30,13.124656892280914,11.911606525183547,2020
248,Providencia,2020-10-31,8.265716007230367,7.625404476579412,2020
249,Providencia,2020-11-01,6.843944567182167,6.221240320457032,2020
250,Providencia,2020-11-02,12.263216620918971,10.524179330967844,2020
251,Providencia,2020-11-03,12.891209747606617,11.060498538305325,2020
252,Providencia,2020-11-04,12.63982057976836,11.160094619624646,2020
253,Providencia,2020-11-05,12.99959831291424,11.511816295106112,2020
254,Providencia,2020-11-06,13.54999888420254,12.191917163196536,2020
255,Providencia,2020-11-07,9.286692999486736,8.651246345763317,2020
256,Providencia,2020-11-08,7.201356809711901,6.659280087478522,2020
257,Providencia,2020-11-09,12.541384927807904,10.814219722835912,2020
258,Providencia,2020-11-10,12.909798933297624,11.167347303117538,2020
259,Providencia,2020-11-11,13.192988328758563,11.478119211800676,2020
260,Providencia,2020-11-12,13.310236325902126,11.773203008189952,2020
261,Providencia,2020-11-13,13.358416460244136,12.109615942514116,2020
262,Providencia,2020-11-14,9.227711945727613,8.451228493003951,2020
263,Providencia,2020-11-15,7.284394456718219,6.697685836067038,2020
264,Providencia,2020-11-16,12.64305639240365,10.797304233335565,2020
265,Providencia,2020-11-17,12.566356474972665,10.735310526433242,2020
266,Providencia,2020-11-18,13.107027292405885,11.192497377875966,2020
267,Providencia,2020-11-19,13.13972015799692,11.50255517618442,2020
268,Providencia,2020-11-20,13.25105442860012,11.876615116823997,2020
269,Providencia,2020-11-21,9.131686416281717,8.347079958046018,2020
270,Providencia,2020-11-22,6.978241949521323,6.34313003503604,2020
271,Providencia,2020-11-23,12.487224119077904,10.745218807881994,2020
272,Providencia,2020-11-24,13.082055745241124,11.226863939657669,2020
273,Providencia,2020-11-25,13.19568855861284,11.49603891901542,2020
274,Providencia,2020-11-26,13.46321215772913,11.596795429693602,2020
275,Providencia,2020-11-27,14.092142554283544,12.215170382272207,2020
276,Providencia,2020-11-28,9.67610631318203,8.553056169244156,2020
277,Providencia,2020-11-29,6.245854812434446,6.333377965231751,2020
278,Providencia,2020-11-30,13.225993617638526,11.068800071411037,2020
279,Providencia,2020-12-14,12.295487476712896,11.81370316704616,2020
280,Providencia,2020-12-15,12.633409232043054,12.088672117574,2020
281,Providencia,2020-12-16,13.147924860277376,12.375491616642517,2020
282,Providencia,2020-12-17,13.402013040778304,12.855438832539845,2020
283,Providencia,2020-12-18,14.179440074518736,13.671315462637134,2020
284,Providencia,2020-12-19,5.6978886358931895,5.084661560753467,2020
285,Providencia,2020-12-20,4.7854222728213625,3.955651003932933,2020
286,Providencia,2020-12-21,13.945922169323122,13.017103084247568,2020
287,Providencia,2020-12-22,13.65245290830056,13.071905402608154,2020
288,Providencia,2020-12-23,13.349487683709375,13.024115090043471,2020
289,Providencia,2020-12-24,9.675481266818462,9.923204305526806,2020
290,Providencia,2020-12-25,4.402711653901884,4.776702546056717,2020
291,Providencia,2020-12-26,4.920125232871041,4.324130614779548,2020
292,Providencia,2020-12-27,4.528669012626787,3.864365555785552,2020
293,Providencia,2020-12-28,12.221123990892156,12.053689712274892,2020
294,Providencia,2020-12-29,12.074078865659285,11.947500517491203,2020
295,Providencia,2020-12-30,12.009418339888224,11.767517077209687,2020
296,Providencia,2020-12-31,9.083885323949492,8.927163113227074,2020
297,Providencia,2021-01-01,4.278384392465328,4.2599099565307394,2021
298,Providencia,2021-01-02,4.626241978886358,3.993738356447942,2021
299,Providencia,2021-01-03,4.465483336783276,3.7498706271993374,2021
300,Providencia,2021-01-04,11.505873525150072,11.100289795073486,2021
301,Providencia,2021-01-05,11.646010142827572,11.351376526599047,2021
302,Providencia,2021-01-06,11.741616642517071,11.561089836472778,2021
303,Providencia,2021-01-07,11.767206582488098,11.63972262471538,2021
304,Providencia,2021-01-08,13.496455185261851,12.659180293935002,2021
305,Providencia,2021-01-09,4.34617574001242,4.198949492858621,2021
306,Providencia,2021-01-10,0.0,0.0,2021
307,Providencia,2021-01-11,11.289329331401364,11.176283378182571,2021
308,Providencia,2021-01-12,11.23149968950528,11.234604636721174,2021
309,Providencia,2021-01-13,11.305112813082175,11.293469261022564,2021
310,Providencia,2021-01-14,11.103317118608985,11.296393086317533,2021
311,Providencia,2021-01-15,11.634495963568618,11.783559304491826,2021
312,Providencia,2021-01-16,5.27266611467605,4.708109087145519,2021
313,Providencia,2021-01-17,4.366073276754294,3.7196232664044713,2021
314,Providencia,2021-01-18,10.91991823638998,10.842760298074932,2021
315,Providencia,2021-01-19,11.013014903746637,10.938056303042847,2021
316,Providencia,2021-01-20,11.203891533843924,10.987424963775618,2021
317,Providencia,2021-01-21,10.978161871248188,11.06445352929,2021
318,Providencia,2021-01-22,11.390188366797767,11.538449596356866,2021
319,Providencia,2021-01-23,5.3522821362036845,4.760142827571931,2021
320,Providencia,2021-01-24,4.370006209894432,3.725936659076796,2021
321,Providencia,2021-01-25,10.78707824466984,10.66572655764852,2021
322,Providencia,2021-01-26,10.871739805423308,10.809485613744569,2021
323,Providencia,2021-01-27,10.978032498447526,10.96628544814738,2021
324,Providencia,2021-01-28,10.9323638998137,10.92480852825502,2021
325,Providencia,2021-01-29,11.351738770440903,11.273261229559097,2021
326,Providencia,2021-01-30,5.589111985096253,4.714060235975989,2021
327,Providencia,2021-01-31,0.0,0.0,2021
328,Providencia,2021-02-01,10.657420823845994,10.038139101635274,2021
329,Providencia,2021-02-02,10.745834195818672,10.297557441523496,2021
330,Providencia,2021-02-03,9.599177188987786,9.458730076588695,2021
331,Providencia,2021-02-04,0.0,0.0,2021
332,Providencia,2021-02-05,10.92356654936866,10.84514075760712,2021
333,Providencia,2021-02-06,6.619721589732975,6.164070585800041,2021
334,Providencia,2021-02-07,0.0,0.0,2021
335,Providencia,2021-02-08,0.0,0.0,2021
336,Providencia,2021-02-09,10.333367832746845,10.055009314841648,2021
337,Providencia,2021-02-10,10.268784930656178,10.112554336576276,2021
338,Providencia,2021-02-11,10.24184951355827,10.155195611674602,2021
339,Providencia,2021-02-12,10.762575036224382,10.605775201821569,2021
340,Providencia,2021-02-13,7.500879735044505,7.261410681018423,2021
341,Providencia,2021-02-14,6.2420823845994615,6.1724539432829655,2021
342,Providencia,2021-02-15,9.979817843096669,9.730335334299316,2021
343,Providencia,2021-02-16,10.094545642724071,9.970037259366592,2021
344,Providencia,2021-02-17,9.979921341337198,9.989701925067273,2021
345,Providencia,2021-02-18,9.88679879942041,10.055319809563237,2021
346,Providencia,2021-02-19,10.408585179051958,10.615685158352306,2021
347,Providencia,2021-02-20,7.092889670875597,7.195094183398884,2021
348,Providencia,2021-02-21,5.70937694059201,5.704538397847237,2021
349,Providencia,2021-02-22,10.091026702546056,10.13951562823432,2021
350,Providencia,2021-02-23,10.280945973918444,10.373188780790729,2021
351,Providencia,2021-02-24,10.44882012005796,10.57247464293107,2021
352,Providencia,2021-02-25,10.763532394949284,10.916088801490377,2021
353,Providencia,2021-02-26,11.620653073897744,11.627380459532189,2021
354,Providencia,2021-02-27,8.150667563651417,8.008435106603187,2021
355,Providencia,2021-02-28,6.634599461809149,6.327494307596773,2021
356,Providencia,2021-03-01,11.540778306768784,11.092863796315465,2021
357,Providencia,2021-03-02,11.870782446698405,11.527685779341752,2021
358,Providencia,2021-03-03,12.215405713102877,12.003958807700268,2021
359,Providencia,2021-03-04,12.209428689712276,12.052499482508797,2021
360,Providencia,2021-03-05,13.225936659076796,13.072008900848688,2021
361,Providencia,2021-03-06,8.329771268888429,7.502768577934175,2021
362,Providencia,2021-03-07,6.594131649761954,5.902349410060028,2021
363,Providencia,2021-03-08,12.648856344442144,12.167563651417924,2021
364,Providencia,2021-03-09,12.222055475056925,11.964914096460369,2021
365,Providencia,2021-03-10,12.263920513351271,12.080806251293724,2021
366,Providencia,2021-03-11,12.2661716000828,12.090664458704202,2021
367,Providencia,2021-03-12,13.056380666528671,12.944861312357691,2021
368,Providencia,2021-03-13,5.708160836265782,4.922117574001242,2021
369,Providencia,2021-03-14,4.882244876837094,3.963879114055061,2021
370,Providencia,2021-03-15,11.720813496170564,11.451122955909751,2021
371,Providencia,2021-03-16,11.582332850341544,11.550610639619125,2021
372,Providencia,2021-03-17,11.817299730904574,11.894043676257503,2021
373,Providencia,2021-03-18,11.599203063547918,11.667615400538187,2021
374,Providencia,2021-03-19,12.414174084040573,12.519380045539224,2021
375,Providencia,2021-03-20,5.634133719726767,4.893112192092735,2021
376,Providencia,2021-03-21,4.849384185468846,3.941394121299938,2021
377,Providencia,2021-03-22,11.3739650175947,10.873499275512316,2021
378,Providencia,2021-03-23,11.926567998344028,11.41771889877872,2021
379,Providencia,2021-03-24,11.8569136824674,11.669012626785346,2021
380,Providencia,2021-03-25,10.781592837921757,9.640498861519356,2021
381,Providencia,2021-03-26,11.936866073276756,10.67605050714138,2021
382,Providencia,2021-03-27,4.816601117780998,3.752225212171393,2021
383,Providencia,2021-03-28,4.406359966880563,3.381649761954047,2021
384,El Bosque,2020-02-26,1.6551366757351988,4.8449928747247055,2020
385,El Bosque,2020-02-27,1.6101178909185128,4.752493846353153,2020
386,El Bosque,2020-02-28,1.6059722762015805,4.768428552921363,2020
387,El Bosque,2020-02-29,1.8264023837284624,4.5205985231247565,2020
388,El Bosque,2020-03-01,1.7289156626506024,4.083754372328023,2020
389,El Bosque,2020-03-02,1.7143412359113874,5.0094571835730015,2020
390,El Bosque,2020-03-03,1.789966316880425,5.078637129161809,2020
391,El Bosque,2020-03-04,2.2046249514185776,5.446689985749449,2020
392,El Bosque,2020-03-05,2.1279634667703067,5.562410934058817,2020
393,El Bosque,2020-03-06,1.9302046897266485,5.517294986397202,2020
394,El Bosque,2020-03-07,1.9309496048710968,4.8771537763959065,2020
395,El Bosque,2020-03-08,1.812508096903744,4.3275683378676,2020
396,El Bosque,2020-03-09,1.8965539577665504,5.2750032387614985,2020
397,El Bosque,2020-03-10,1.9166342790516904,5.336474931986007,2020
398,El Bosque,2020-03-11,1.9128125404845189,5.1223604093794535,2020
399,El Bosque,2020-03-12,2.1608368959709807,5.606296152351341,2020
400,El Bosque,2020-03-13,2.0414561471693227,5.519853607980308,2020
401,El Bosque,2020-03-14,1.5820054411193158,4.45281124497992,2020
402,El Bosque,2020-03-15,1.2690439176059074,3.981830547998445,2020
403,El Bosque,2020-03-16,1.3874530379582848,4.802727037180984,2020
404,El Bosque,2020-03-17,1.4878222567690116,4.603316491773546,2020
405,El Bosque,2020-03-18,1.4611672496437362,4.477458219976682,2020
406,El Bosque,2020-03-19,1.4827050136027984,4.658051561083042,2020
407,El Bosque,2020-03-20,1.452163492680399,4.338904003109211,2020
408,El Bosque,2020-03-21,1.3441184091203524,3.382076693872264,2020
409,El Bosque,2020-03-22,1.2396035755926933,2.7514250550589447,2020
410,El Bosque,2020-03-23,1.3429524549812153,3.6813706438657854,2020
411,El Bosque,2020-03-24,1.3209936520274648,3.636449021894028,2020
412,El Bosque,2020-03-25,1.3305803860603704,3.6663427905169055,2020
413,El Bosque,2020-03-26,1.3311633631299389,3.762825495530509,2020
414,El Bosque,2020-03-27,1.4920974219458478,4.0498769270630905,2020
415,El Bosque,2020-03-28,1.0914626246923176,3.3648140950900376,2020
416,El Bosque,2020-03-29,0.9522606555253272,3.183929265448892,2020
417,El Bosque,2020-03-30,1.0374724705272704,3.7243490089389817,2020
418,El Bosque,2020-03-31,1.1179556937427129,3.891242388910481,2020
419,El Bosque,2020-04-01,1.320443062572872,4.020922399274518,2020
420,El Bosque,2020-04-02,1.378870319989636,3.910674957896101,2020
421,El Bosque,2020-04-03,1.3485231247570928,4.352927840393834,2020
422,El Bosque,2020-04-04,1.197240575204042,3.571803342401865,2020
423,El Bosque,2020-04-05,0.9448115040808396,3.052208835341365,2020
424,El Bosque,2020-04-06,1.0548646197694005,3.962948568467418,2020
425,El Bosque,2020-04-07,1.0696333721984712,4.022606555253272,2020
426,El Bosque,2020-04-08,0.9919678714859438,3.9095737789869154,2020
427,El Bosque,2020-04-09,1.048937686228786,4.126603186941313,2020
428,El Bosque,2020-04-10,0.949183832102604,3.1433151962689467,2020
429,El Bosque,2020-04-11,1.00187848166861,3.292654488923436,2020
430,El Bosque,2020-04-12,0.9292330612773676,3.0429783650731963,2020
